URI,streams,title,date,artist,genres,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,time_signature,popularity,duration_min,tempo_norm
2A3rpB8ZDbBG7ecVUDIcsE,328294.0,Contagious,2021-10-15,Young Thug,"['atl hip hop', 'atl trap', 'gangster rap', 'hip hop', 'melodic rap', 'rap', 'trap']",0.688,0.52,1,-9.894,0,0.424,0.602,0.0,0.168,0.443,4,0.54,2.5010833333333333,0.2520181021239746
3qVOLPO3RJZrggh1Is3lnZ,327530.0,MerlinÃ¢ÂÂs Staff,2021-06-25,Ski Mask The Slump God,"['miami hip hop', 'rap']",0.933,0.533,1,-7.607,1,0.325,0.0871,0.0,0.0787,0.367,4,0.58,2.0686666666666667,0.359557292747881
1T2zBb2omBI30fvIWegMuT,326837.0,Bath Salts (feat. JAY-Z & Nas),2021-05-28,DMX,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'pop rap', 'rap']",0.592,0.682,4,-7.196,0,0.264,0.0466,0.0,0.648,0.301,4,0.52,3.00015,0.3056127260541284
1sTtlEZeVeeEnxEztJNkYN,326552.0,emily,2021-02-05,"Jeremy Zucker, Chelsea Cutler","['electropop', 'pop']",0.551,0.249,0,-11.392,1,0.06,0.68,0.0022,0.112,0.257,3,0.64,3.895783333333333,0.6862496218838784
1DnSNqCQM3LUxqFuXt184Q,325849.0,Have Yourself a Merry Little Christmas,2021-12-25,Michael BublÃÂ©,"['adult standards', 'canadian pop', 'jazz pop', 'lounge']",0.275,0.276,9,-11.395,1,0.0321,0.602,0.00167,0.121,0.195,3,0.46,3.83845,0.1687139306876078
044qaq699wF3qjMMU60T7y,322559.0,Ya!,2021-06-25,Ski Mask The Slump God,"['miami hip hop', 'rap']",0.814,0.51,1,-6.555,1,0.227,0.219,0.0,0.0841,0.391,4,0.55,1.8391166666666667,0.5615750983101917
58q2HKrzhC3ozto2nDdN4z,322275.0,I Like It,2021-01-01,"Cardi B, Bad Bunny, J Balvin","['dance pop', 'pop', 'pop rap', 'rap']",0.816,0.726,5,-3.998,0,0.129,0.099,0.0,0.372,0.65,4,0.83,4.223166666666667,0.567791030789032
1mEM6KkVMwpuAuqusCMD6m,321658.0,Crisis,2021-12-03,Joshua Bassett,"['alt z', 'pop', 'post-teen pop', 'social media pop']",0.593,0.514,2,-6.618,1,0.0467,0.184,0.0,0.183,0.461,4,0.71,3.15155,0.5537458703788279
2ruVkS2EM4wgpILg5vd7mX,321480.0,Leader of a New Regime,2021-08-20,Lorde,"['art pop', 'electropop', 'metropopolis', 'nz pop', 'pop']",0.309,0.12,2,-16.892,1,0.0301,0.924,3.43e-06,0.232,0.118,4,0.23,1.5569166666666667,0.7615288346905971
5r1JVS1EjyHDGhzlAxdAQl,321161.0,Tu Veneno,2021-04-04,Maryli Morett,[],0.627,0.596,3,-4.625,0,0.441,0.623,3.69e-06,0.129,0.464,5,0.07,2.747316666666667,0.5044098719446735
2ZB8EI7TwGK1PV64gwCiN6,319401.0,Frosty The Snowman - Remastered 2006,2021-12-25,Bing Crosby,"['adult standards', 'easy listening', 'lounge']",0.519,0.368,7,-11.622,1,0.0796,0.617,0.0,0.0859,0.854,4,0.42,2.22355,0.7119852430915962
0ohcCrxZkBfFbkuRPOZQZX,319154.0,dancing in the kitchen,2021-06-25,LANY,"['la pop', 'pop']",0.619,0.736,11,-7.651,1,0.0425,0.0328,0.0,0.0864,0.299,4,0.76,3.4766666666666666,0.3183530151424385
1gihuPhrLraKYrJMAEONyc,318906.0,Feel So Close - Radio Edit,2021-01-01,Calvin Harris,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'pop dance', 'pop rap', 'progressive house', 'uk dance']",0.707,0.924,7,-2.842,1,0.031,0.000972,0.00703,0.204,0.919,4,0.82,3.4402166666666667,0.5196827976441142
3hnKhjXwyRyRV8JviQXgB5,318307.0,Heating Up (with YungLiv),2021-12-03,Polo G,['chicago rap'],0.659,0.64,10,-7.863,0,0.361,0.0121,0.0,0.352,0.753,4,0.69,2.3908,0.7923415915871389
5KvL5alARBxEIUKnjjlSsK,318212.0,Oceanic Feeling,2021-08-20,Lorde,"['art pop', 'electropop', 'metropopolis', 'nz pop', 'pop']",0.388,0.34,0,-14.093,1,0.0521,0.855,0.000524,0.119,0.191,4,0.25,6.6597333333333335,0.7807104431224385
6QTTPp4rzMqcbWWzgrGf9c,317994.0,"Loyal To A Fault (feat. Bryson Tiller, Lil Durk)",2021-10-29,"Big Sean, Hit-Boy","['detroit hip hop', 'hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap']",0.676,0.742,8,-5.982,0,0.138,0.0785,2.41e-05,0.147,0.398,4,0.64,4.05315,0.6331650840159194
3TG88ES1Z5sMfuondaDZXV,317897.0,Spaceman,2021-02-26,Nick Jonas,"['dance pop', 'pop', 'post-teen pop']",0.541,0.598,5,-7.377,0,0.234,0.325,0.0,0.107,0.356,4,0.0,3.283333333333333,0.6839127159710319
7BG9FMjUVSCbVSCqP4drUU,317477.0,Pills & Billz,2021-03-26,Rod Wave,['florida rap'],0.725,0.548,5,-9.406,1,0.23,0.162,0.0,0.182,0.696,4,0.02,2.58385,0.7149449284989828
4xz7WX28IkmcaHv06lCezR,317159.0,Rapp Snitch Knishes (feat. Mr. Fantastik),2021-01-01,"MF DOOM, Mr Fantastik","['alternative hip hop', 'east coast hip hop', 'hip hop', 'rap']",0.728,0.832,7,-6.827,1,0.267,0.327,0.0,0.504,0.825,4,0.12,2.88155,0.3246282599540923
1GpPsjjd4D1jsteGYpGGIN,317041.0,A Holly Jolly Christmas,2021-12-25,Brett Eldredge,"['adult standards', 'contemporary country', 'country', 'country road', 'modern country rock']",0.681,0.474,7,-8.623,0,0.0423,0.621,1.24e-06,0.137,0.7,4,0.6,2.3806666666666665,0.1876523585549142
0YbI9lWxUBsCJLb6EBydkr,316632.0,Leave Your Life,2021-10-29,Ed Sheeran,"['pop', 'uk pop']",0.578,0.558,2,-5.438,1,0.0872,0.236,0.0,0.143,0.54,4,0.73,3.731116666666667,0.2062171187254966
5Tutv8aK0ZJFciloVv6WDT,316501.0,CHAIN ON (feat. JPEGMAFIA),2021-04-09,BROCKHAMPTON,"['boy band', 'hip hop', 'pop', 'rap']",0.703,0.804,6,-6.539,0,0.398,0.223,0.0,0.689,0.536,4,0.55,3.354216666666667,0.2665733485963736
0PMNxtgeNSmPPp4aiA4T8F,316439.0,Sideways,2021-05-07,"ILLENIUM, Valerie Broussard, Nurko","['edm', 'melodic dubstep', 'pop', 'pop dance', 'tropical house']",0.474,0.792,5,-3.302,1,0.051,0.0662,1.09e-06,0.277,0.31,4,0.64,4.197183333333333,0.602654820016726
36myXd7iOvlpoecKzCTHZj,315878.0,Bring Me Love,2021-12-25,John Legend,"['neo soul', 'pop', 'pop soul', 'r&b', 'urban contemporary']",0.498,0.856,2,-6.257,1,0.417,0.194,0.0,0.158,0.597,4,0.52,3.320883333333333,0.8961381740105222
1MQCTOWVfy4PcuBXkBsHVB,315828.0,Just a Friend,2021-07-17,Biz Markie,"['east coast hip hop', 'electro', 'gangster rap', 'golden age hip hop', 'hardcore hip hop', 'hip hop', 'old school hip hop', 'rap']",0.862,0.663,0,-9.004,1,0.21,0.12,0.0,0.318,0.837,4,0.63,3.971116666666666,0.2668402540940338
26PSkNzsEBx1BRRB4vY4n5,315723.0,Insure My Wrist (with Gunna),2021-10-15,Young Thug,"['atl hip hop', 'atl trap', 'gangster rap', 'hip hop', 'melodic rap', 'rap', 'trap']",0.607,0.646,8,-10.39,0,0.351,0.221,0.0,0.0744,0.547,4,0.55,2.814383333333333,0.2709980486242504
0O4vuJynWVVdyvoHvZtnk3,315333.0,Christmas Canon,2021-12-25,Trans-Siberian Orchestra,"['adult standards', 'neo classical metal', 'progressive metal']",0.286,0.362,2,-6.345,1,0.031,0.78,0.445,0.172,0.148,4,0.53,4.299783333333333,0.5487754968890682
501mFwKeLnybf8JO3XL66O,315252.0,Altar,2021-09-17,Kehlani,"['dance pop', 'pop', 'pop rap', 'r&b']",0.554,0.854,9,-3.313,1,0.149,0.068,0.00285,0.166,0.797,4,0.73,4.051516666666667,0.2580323726712495
1MGGLyAMVQo3T9gSEBJjyH,315217.0,Gone Are The Days (feat. James Gillespie),2021-04-16,Kygo,"['edm', 'pop', 'pop dance', 'tropical house']",0.528,0.453,4,-9.398,1,0.0396,0.355,1.06e-06,0.104,0.281,4,0.0,3.2779666666666665,0.4711890343359095
7LzpbYrsoaJFIFDwZbibN9,314716.0,4th Baby Mama - Prelude,2021-11-05,Summer Walker,"['pop', 'r&b']",0.453,0.457,11,-10.676,1,0.348,0.381,0.0,0.107,0.397,4,0.56,1.2518333333333334,0.2231033398774607
6b8Be6ljOzmkOmFslEb23P,313112.0,24K Magic,2021-01-01,Bruno Mars,"['dance pop', 'pop']",0.818,0.803,1,-4.282,1,0.0797,0.034,0.0,0.153,0.632,4,0.81,3.766383333333333,0.3953226294343382
06tKb2aBA9sma7Sftu7kSw,313077.0,keep lookinÃ¢ÂÂ up,2021-09-10,Kacey Musgraves,"['contemporary country', 'country dawn', 'pop', 'texas country']",0.539,0.596,9,-8.846,0,0.0364,0.757,0.0,0.163,0.321,4,0.57,2.772,0.1256175896654191
70QQOOZksoit78QsiDrEiN,313045.0,rollercoastin,2021-12-17,Roddy Ricch,"['melodic rap', 'rap', 'trap']",0.494,0.601,7,-6.171,1,0.159,0.0926,8.01e-06,0.143,0.25,4,0.64,3.08945,0.7211371360446978
3J7DDL3rGkwlIm4UkIyZcQ,312954.0,introll,2021-07-30,Logic,"['conscious hip hop', 'dmv rap', 'hip hop', 'pop rap', 'rap']",0.768,0.503,2,-9.929,1,0.552,0.0867,0.0333,0.104,0.528,4,0.53,0.9929833333333332,0.7220446147367423
34q8siON3Dxf5HFVt3pynf,312691.0,Blouse,2021-06-11,Clairo,"['bedroom pop', 'indie pop', 'pop']",0.319,0.109,7,-20.638,1,0.0366,0.948,0.000544,0.144,0.388,3,0.56,3.256266666666667,0.6204722447938601
3JjjOjwcvUKjt7AnJxBjUV,312642.0,Handle My Business,2021-06-11,Migos,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'trap']",0.969,0.641,2,-6.603,1,0.0958,0.0196,0.0,0.112,0.156,4,0.53,4.625,0.5204004768711558
2m6Ko3CY1qXNNja8AlugNc,312587.0,Angel Baby,2021-09-10,Troye Sivan,"['australian pop', 'dance pop', 'electropop', 'pop', 'viral pop']",0.559,0.559,11,-6.425,1,0.0358,0.0145,0.0,0.138,0.338,4,0.78,3.679666666666667,0.1908611557601172
2FDFz5TuYlpP180AUicAcl,312556.0,Aca Entre Nos,2021-12-13,Vicente FernÃÂ¡ndez,"['mariachi', 'ranchera']",0.407,0.334,0,-6.661,1,0.0628,0.529,0.0,0.137,0.471,4,0.74,3.2562166666666665,0.2646634914797834
5bh3nrXWsRiqBwMU3vbnYK,312169.0,Black Man in America,2021-12-03,Polo G,['chicago rap'],0.719,0.909,11,-5.217,1,0.365,0.116,0.0,0.733,0.599,4,0.63,2.91575,0.560999768681902
7x88A9fiVvMLGBTG6UMJa4,311836.0,Malibu,2021-10-15,Mac Miller,"['hip hop', 'pittsburgh rap', 'rap']",0.591,0.581,6,-5.76,0,0.165,0.145,4.9e-05,0.112,0.226,4,0.6,3.528016666666667,0.2241116495352878
7BKLCZ1jbUBVqRi2FVlTVw,311033.0,Closer,2021-01-01,"The Chainsmokers, Halsey","['dance pop', 'edm', 'electropop', 'pop', 'pop dance', 'tropical house']",0.748,0.524,8,-5.599,1,0.0338,0.414,0.0,0.111,0.661,4,0.88,4.082666666666666,0.3243850793895575
127IjU4PRiGTbFm2xPXLTn,310972.0,Fortnight,2021-12-03,Polo G,['chicago rap'],0.53,0.555,4,-8.495,0,0.438,0.0902,0.0,0.156,0.29,5,0.7,2.1595166666666668,0.4046702530857242
5JycxhApZmzbA4xSwvqh6k,309807.0,All To Me,2021-03-12,Giveon,"['pop', 'r&b']",0.523,0.543,5,-8.39,0,0.156,0.65,0.0,0.257,0.318,3,0.72,2.130116666666667,0.4498365945230992
72HP2M4jjw4t0AIGdEVGEF,309806.0,Take Me Home For Christmas,2021-12-25,Dan + Shay,"['contemporary country', 'country', 'pop']",0.694,0.769,6,-4.665,1,0.0325,0.163,0.0,0.0976,0.663,4,0.59,3.398,0.3126590311923558
69AFoFpPNM7digmbH2Clyf,309267.0,Tokyo Nights (feat. Like),2021-06-25,Logic,"['conscious hip hop', 'dmv rap', 'hip hop', 'pop rap', 'rap']",0.546,0.648,9,-6.941,0,0.328,0.109,1.73e-06,0.119,0.572,4,0.52,2.231683333333333,0.7689488075255488
7d9x9mJPAruRZOieauLHrF,308698.0,Stay High - Childish Gambino Version,2021-07-21,Brittany Howard,"['black americana', 'modern blues rock', 'neo soul']",0.839,0.655,9,-5.793,1,0.049,0.161,0.00026,0.153,0.754,3,0.52,3.64,0.4904240238672828
1NghHeg0wE32eBYrQBVQXL,308260.0,Shake Up Christmas,2021-12-25,Train,"['dance pop', 'neo mellow', 'pop', 'pop rock']",0.458,0.831,0,-2.187,1,0.0654,0.0031,0.0,0.337,0.572,4,0.63,3.870216666666667,0.244437985990427
1jas4QjqGPF9jIYukRMKke,306740.0,"Oh Yeah, You Gonna Cry?",2021-10-15,Lovejoy,['dream smp'],0.711,0.696,5,-6.927,0,0.0515,0.00885,2.15e-05,0.0755,0.734,4,0.74,2.827383333333333,0.4186561011631148
5euRP53moGQyGCsq8aNjvo,306110.0,Connexion,2021-01-15,ZAYN,"['dance pop', 'electropop', 'pop', 'post-teen pop', 'uk pop']",0.619,0.375,2,-10.06,0,0.0886,0.59,0.0,0.108,0.574,4,0.58,3.2748833333333334,0.7798266893635195
3RvLAm0ESbUOUZOD7sF4xn,305647.0,Case Closed,2021-11-18,"Young Dolph, Key Glock","['gangster rap', 'hip hop', 'memphis hip hop', 'rap', 'southern hip hop', 'tennessee hip hop', 'trap']",0.886,0.722,6,-5.185,0,0.198,0.0183,2.35e-05,0.0826,0.51,4,0.71,3.798533333333333,0.6152053096400335
0xR81QLM70brYBSNh2ga8w,305476.0,How The Game Go,2021-03-26,Rod Wave,['florida rap'],0.741,0.727,8,-6.448,1,0.1,0.139,0.0,0.107,0.631,4,0.02,2.2212,0.2649422594440062
2vNjqiehjI05SzY5pI7sDH,304995.0,My Mind,2021-08-01,ZeXzy,[],0.384,0.827,9,-1.191,0,0.0821,0.586,0.0,0.0958,0.694,5,0.09,3.2558166666666666,0.4207676202112705
0ScD2bB0xfO95COorNAiLS,303978.0,This Side Of A Dust Cloud - Bonus,2021-01-29,Morgan Wallen,['contemporary country'],0.645,0.734,4,-5.892,1,0.0266,0.139,0.000833,0.159,0.797,4,0.41,3.33245,0.5555786214627608
40FLJc17FMZaPmCQEEZgB0,303734.0,New Light,2021-06-04,John Mayer,"['neo mellow', 'pop', 'pop rock', 'singer-songwriter']",0.828,0.689,7,-7.878,1,0.0326,0.325,0.0384,0.0808,0.853,4,0.25,3.60045,0.4959222771190814
1RPsOAaHaRu8JlVdeaciuL,303642.0,If You Lie Down With Me,2021-10-22,Lana Del Rey,"['art pop', 'pop']",0.641,0.346,0,-9.508,1,0.036,0.913,3.99e-05,0.104,0.187,4,0.71,4.419783333333333,0.4850681202142362
5sTsbKMuBuIZoGHfoFXdwU,303624.0,Girl is a Gun,2021-08-27,Halsey,"['dance pop', 'electropop', 'etherpop', 'indie poptimism', 'pop']",0.639,0.873,6,-4.64,0,0.0395,0.00478,1.16e-05,0.125,0.704,4,0.6,2.44245,0.6506029098630478
7zb8Mm1BjMbS6vM76ktyvQ,303497.0,what doesnÃ¢ÂÂt kill me,2021-09-10,Kacey Musgraves,"['contemporary country', 'country dawn', 'pop', 'texas country']",0.589,0.564,3,-6.688,0,0.0525,0.276,9.54e-06,0.089,0.471,4,0.57,2.283783333333333,0.7105320909376687
2Tq63TjpS5euE9jT1GWleN,303300.0,Sinister (feat. Lil Wayne),2021-12-03,Cordae,"['dmv rap', 'hip hop', 'rap', 'trap']",0.57,0.819,10,-5.027,0,0.362,0.451,0.0,0.0939,0.83,5,0.6,2.474333333333333,0.4674108387356983
56D251hqnHtPSgwSH5a0fl,302524.0,Spinning (with Charli XCX & The 1975),2021-03-05,No Rome,['indietronica'],0.716,0.698,11,-5.644,1,0.0415,0.0126,8.7e-05,0.0733,0.742,4,0.56,2.875983333333333,0.4725710116904608
5sv0WnUs74Orn6GoPmC5im,301708.0,Collide,2021-10-29,Ed Sheeran,"['pop', 'uk pop']",0.672,0.73,5,-4.77,1,0.0372,0.113,0.0,0.0612,0.559,4,0.73,3.50355,0.4961476639837721
3eYnKe0LhQA1B5HEkQaRTP,300634.0,The Christmas Song (Chestnuts Roasting On An Open Fire),2021-12-25,"Justin Bieber, Usher","['canadian pop', 'pop']",0.533,0.436,9,-9.542,0,0.0289,0.45,0.0,0.102,0.169,3,0.59,3.586,0.374604831582631
0EtuSDTRJYUwlPf4y6coIz,300404.0,999 (with Camilo),2021-08-27,Selena Gomez,"['dance pop', 'pop', 'post-teen pop']",0.781,0.748,1,-4.604,1,0.242,0.105,0.0,0.156,0.788,4,0.74,3.7361333333333335,0.6494700443063126
4tiWuxeSX1GbeBPt8osI6Z,299712.0,Yea Yea Yea,2021-10-15,Young Thug,"['atl hip hop', 'atl trap', 'gangster rap', 'hip hop', 'melodic rap', 'rap', 'trap']",0.867,0.413,7,-8.487,0,0.465,0.353,0.0,0.117,0.54,4,0.53,2.408166666666667,0.3423270600655994
5KpSBYqULC3p4UWCkxR7Il,299595.0,My Way,2021-07-16,Logic,"['conscious hip hop', 'dmv rap', 'hip hop', 'pop rap', 'rap']",0.611,0.657,8,-5.796,1,0.0387,0.029,0.0,0.107,0.195,4,0.44,2.6116,0.8522411164953531
7xz5EOIoDcQvXBD7eynlLr,299356.0,MERCEDES,2021-12-04,XoMusic,[],0.691,0.618,11,-6.461,1,0.0798,0.095,3.76e-06,0.0713,0.524,4,0.0,3.8845,0.6615756914335199
6XOY1Y6mZmkzoa9NDfozt3,299143.0,Get Up,2021-07-30,Logic,"['conscious hip hop', 'dmv rap', 'hip hop', 'pop rap', 'rap']",0.692,0.662,0,-7.694,0,0.033,0.267,0.0214,0.112,0.722,4,0.57,3.5555833333333333,0.6688414522031567
0bRXwKfigvpKZUurwqAlEh,298076.0,Lovely Day,2021-11-25,Bill Withers,"['funk', 'motown', 'quiet storm', 'soul']",0.692,0.651,9,-8.267,1,0.0324,0.292,0.00241,0.105,0.706,4,0.78,4.242666666666667,0.3416627619380898
1snCyfUEoAFGMRzeGrwdio,297911.0,What's Love??,2021-03-26,Rod Wave,['florida rap'],0.492,0.359,8,-12.047,0,0.187,0.819,0.0,0.0962,0.649,3,0.01,2.9809,0.6727145475358691
5RJot1fR8C90lLXzHtUqpo,297868.0,Wild At Heart,2021-03-19,Lana Del Rey,"['art pop', 'pop']",0.397,0.206,2,-12.487,1,0.0389,0.947,1.35e-05,0.119,0.27,1,0.6,4.110166666666666,0.4767703248536468
3QyoC6OvQUmpQwQZ18iaTs,297858.0,Overdrive,2021-02-19,Conan Gray,"['bedroom pop', 'pop']",0.568,0.788,5,-6.28,1,0.0377,0.0101,0.0,0.141,0.46,4,0.76,3.0511666666666666,0.3833949193055712
67K5Ki1bLemeOlN012sip8,297650.0,No Sense (feat. Key Glock),2021-11-18,Young Dolph,"['gangster rap', 'hip hop', 'memphis hip hop', 'rap', 'southern hip hop', 'tennessee hip hop', 'trap']",0.945,0.662,6,-6.581,1,0.24,0.0326,1.17e-05,0.124,0.782,4,0.7,2.3411166666666667,0.4963908445483069
5yNgdD8E6WruhULb4n2Con,296774.0,Silent Night - 1999 Remaster,2021-12-25,Frank Sinatra,"['adult standards', 'easy listening', 'lounge']",0.252,0.118,8,-17.62,1,0.0328,0.945,6.2e-05,0.117,0.14,4,0.55,2.4382166666666665,0.2802863599428229
0n2ZsjzilyRjIyCr7Mcgk7,296625.0,Good Things,2021-07-16,Dan + Shay,"['contemporary country', 'country', 'pop']",0.529,0.621,11,-6.018,1,0.0296,0.13,0.0,0.173,0.617,4,0.1,2.481783333333333,0.337309236709589
2Lw5B2B1KsssGf5NbjDeyj,296201.0,Z Look Jamaican,2021-05-14,Kodak Black,"['florida rap', 'hip hop', 'melodic rap', 'miami hip hop', 'rap', 'trap']",0.953,0.466,1,-6.297,1,0.0572,0.0381,0.0,0.0916,0.584,4,0.62,2.6018833333333333,0.4906612731985361
09hbZ8vF8YmlVQq55Ai1Ay,295964.0,Switching Lanes (feat. Playboi Carti),2021-06-11,PiÃ¢ÂÂerre Bourne,"['melodic rap', 'pluggnb', 'rap', 'trap', 'vapor trap']",0.458,0.506,1,-9.596,0,0.2,0.408,0.0,0.347,0.736,4,0.69,3.168283333333333,0.7278157047194823
3nfARfVxSqwFahp3yY53aD,295698.0,Get Throwed,2021-10-08,Don Toliver,"['pop', 'rap', 'trap']",0.52,0.725,8,-6.959,0,0.23,0.145,0.0,0.114,0.322,3,0.62,2.585533333333333,0.1926939068440501
5jAvbp8kEnRPToi4Bzcvzt,295698.0,Accordion,2021-01-01,"Madvillain, Madlib, MF DOOM","['abstract hip hop', 'alternative hip hop', 'hip hop', 'psychedelic hip hop', 'rap']",0.578,0.631,9,-6.518,0,0.309,0.0243,0.0,0.0665,0.716,4,0.01,1.980883333333333,0.3322261697874838
4t2HbYiaqvoPsbSrOB0LqS,295623.0,donÃ¢ÂÂt i (feat. Gunna),2021-12-17,Roddy Ricch,"['melodic rap', 'rap', 'trap']",0.773,0.566,11,-8.17,0,0.279,0.184,0.0,0.164,0.262,4,0.69,3.55755,0.514546349622477
0xPaZrF25ltzvz1a2Pm5DQ,295267.0,All I Want for Christmas Is You,2021-12-25,Michael BublÃÂ©,"['adult standards', 'canadian pop', 'jazz pop', 'lounge']",0.503,0.465,8,-8.077,0,0.0274,0.42,0.0,0.101,0.143,4,0.44,2.863783333333333,0.6018659659903084
07ShpyCaAqfCseA3fWFFMY,294769.0,Life Goes On (feat. Trippie Redd & Ski Mask The Slump God),2021-12-17,Oliver Tree,['alternative hip hop'],0.698,0.799,0,-3.682,1,0.0498,0.109,0.0,0.0942,0.571,4,0.76,3.041533333333333,0.2351318809720105
1dBBmAddRRIw6GwF7dPz6z,294134.0,Dark But Just A Game,2021-03-19,Lana Del Rey,"['art pop', 'pop']",0.397,0.262,0,-14.608,1,0.0916,0.842,6.6e-06,0.0999,0.124,4,0.62,3.92775,0.2379314230808011
0Gq8chvpF43Ioy2etluRcq,293855.0,THE LIGHT,2021-04-09,BROCKHAMPTON,"['boy band', 'hip hop', 'pop', 'rap']",0.425,0.782,8,-7.786,1,0.125,0.0591,0.0,0.0765,0.62,4,0.5,3.7131166666666666,0.2726884501094312
0OUZoXhXP1XbJnaez0jSJ4,293830.0,Flawless,2021-07-30,Logic,"['conscious hip hop', 'dmv rap', 'hip hop', 'pop rap', 'rap']",0.742,0.654,9,-6.992,1,0.2,0.334,1.18e-06,0.108,0.558,4,0.6,3.735833333333333,0.5737578514700562
1qrl6aZgqOkH2ciQCupKDL,293599.0,Sincerely,2021-09-24,YoungBoy Never Broke Again,"['baton rouge rap', 'trap']",0.586,0.516,7,-7.018,1,0.341,0.159,0.0,0.135,0.505,5,0.19,2.909083333333333,0.4153286792922853
5AUE3qJ6sCsgdUaaVK02uq,292720.0,Astronaut In The Ocean,2021-09-10,Masked Wolf,['australian hip hop'],0.778,0.695,4,-6.865,0,0.0913,0.175,0.0,0.15,0.472,4,0.61,2.213,0.6505198725971092
7AiN0hMC6PkB59VndNtNsJ,291811.0,Smoke (feat. HVN & SoFaygo),2021-10-08,Don Toliver,"['pop', 'rap', 'trap']",0.713,0.671,1,-6.515,0,0.327,0.3,0.0,0.243,0.659,4,0.61,3.33075,0.4721024442612352
66WPXyhXqMlkM1kZhyEXWK,291623.0,Christmas (Baby Please Come Home),2021-12-25,Michael BublÃÂ©,"['adult standards', 'canadian pop', 'jazz pop', 'lounge']",0.495,0.793,6,-5.696,1,0.03,0.000942,8.29e-06,0.0791,0.672,4,0.44,3.132,0.5081821363116034
7J0xf4SU1GNWJu2rtFD14T,290762.0,Sossboy 2 (feat. Lil Uzi Vert),2021-06-11,PiÃ¢ÂÂerre Bourne,"['melodic rap', 'pluggnb', 'rap', 'trap', 'vapor trap']",0.716,0.635,10,-7.629,0,0.165,0.153,1.5e-05,0.228,0.261,4,0.55,3.7819666666666665,0.6687524837039366
6dGnYIeXmHdcikdzNNDMm2,290457.0,Here Comes The Sun - Remastered 2009,2021-11-25,The Beatles,"['beatlesque', 'british invasion', 'classic rock', 'merseybeat', 'psychedelic rock', 'rock']",0.557,0.54,9,-10.484,1,0.0347,0.0339,0.00248,0.179,0.394,4,0.84,3.09555,0.527001939513283
1Thr5Yh8gHXeCSOpi2icWv,290235.0,Shock Da World,2021-03-26,Rod Wave,['florida rap'],0.693,0.53,1,-10.27,1,0.14,0.0213,2.18e-06,0.109,0.535,4,0.02,3.40285,0.2470002787679641
2WKjP0l2Y25Tp14RPjIAqJ,290183.0,Solar Power,2021-06-10,Lorde,"['art pop', 'electropop', 'metropopolis', 'nz pop', 'pop']",0.735,0.47,4,-9.405,1,0.1,0.266,0.000105,0.32,0.897,4,0.32,3.21035,0.2826351283222321
5wTM2Bm8phDwHAuOsfBwhU,290125.0,2000 Miles - 2007 Remaster,2021-12-25,Pretenders,"['album rock', 'art rock', 'classic rock', 'folk rock', 'lilith', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'permanent wave', 'pop rock', 'rock', 'soft rock']",0.22,0.708,7,-9.051,1,0.035,0.00292,0.0267,0.102,0.453,4,0.62,3.673783333333333,0.1535892858202006
1XiE5raNSOondJSqJ6PNxi,289962.0,"Where Are You Christmas - From ""Dr. Seuss' How The Grinch Stole Christmas"" Soundtrack",2021-12-25,Faith Hill,[],0.373,0.333,10,-9.876,1,0.0303,0.59,0.0,0.121,0.0815,4,0.25,4.117333333333334,0.414723693497589
59ltMnCjkPJqUM4pBlc1o2,289943.0,There She Go (feat. Lil Uzi Vert),2021-03-26,Justin Bieber,"['canadian pop', 'pop']",0.727,0.716,9,-5.429,1,0.0346,0.00968,0.0,0.12,0.911,4,0.61,3.583666666666667,0.6509647150932093
6MTtOV150uwitRZz4anI2h,289453.0,Up From The Ashes,2021-11-15,Kanye West,"['chicago rap', 'rap']",0.407,0.261,2,-10.829,0,0.0348,0.801,0.0,0.204,0.339,4,0.6,2.7060833333333334,0.6102942484830871
4YSSB7ZtqVnbsxybS5NHJC,288945.0,Christmas Is Coming,2021-12-25,Vince Guaraldi Trio,"['adult standards', 'jazz trio', 'lounge']",0.39,0.346,5,-14.285,1,0.037,0.786,0.0124,0.096,0.797,4,0.52,3.422,0.2506717121691112
6DCZcSspjsKoFjzjrWoCdn,288885.0,God's Plan,2021-01-01,Drake,"['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']",0.754,0.449,7,-9.211,1,0.109,0.0332,8.29e-05,0.552,0.357,4,0.85,3.3162166666666666,0.2185659464172385
3zWR0zS9p39c0FVkYkHfVF,288716.0,Please,2021-06-04,"Lil Baby, Lil Durk","['atl hip hop', 'atl trap', 'rap', 'trap']",0.677,0.634,7,-6.231,1,0.335,0.228,0.0,0.131,0.496,4,0.62,3.4375666666666667,0.2962591711694612
3AMQKTsIR0ukMOXvPkwaKz,287977.0,Set Me Free,2021-12-03,Joshua Bassett,"['alt z', 'pop', 'post-teen pop', 'social media pop']",0.449,0.39,2,-8.263,1,0.0363,0.256,0.0,0.147,0.123,4,0.72,4.04555,0.5325713675644578
